Mes,Nivel,Serie,CostoMensualUSD,CantidadMensual,NumeroMovimientos,NumeroItemsDistintos,NumeroProveedores,CostoPromedioMovimiento,CostoMedianoMovimiento,CostoMaximoMovimiento,MesNumerico,Trimestre,Anio,IndiceTemporal,Lag1,Lag2,Lag3,Lag12,MediaMovil3,MediaMovil6
2022-01,CATEGORIA,FILTROS,78.7,2.0,1.0,1.0,1.0,78.7,78.7,78.7,1,1,2022,12,1438.48,6898.37,3003.780004,1608.4799999999998,3780.210001333333,5094.435364333333
2022-02,CATEGORIA,FILTROS,19121.924,552.0,45.0,26.0,5.0,424.93164444444443,283.8,1360.56,2,1,2022,13,78.7,1438.48,6898.37,2937.65,2805.1833333333325,4279.353697666666
2022-03,CATEGORIA,FILTROS,2010.9500000000003,67.0,6.0,6.0,4.0,335.15833333333336,236.725,765.0,3,1,2022,14,19121.924,78.7,1438.48,3842.72,6879.701333333332,5763.781131
2022-04,CATEGORIA,FILTROS,533.4,42.0,3.0,3.0,1.0,177.79999999999998,59.4,432.0,4,2,2022,15,2010.9500000000003,19121.924,78.7,1053.14,7070.524666666665,5425.367334
2022-05,CATEGORIA,FILTROS,705.6071999999999,64.0,7.0,7.0,2.0,100.80102857142856,105.4,159.2112,5,2,2022,16,533.4,2010.9500000000003,19121.924,3685.44,7222.091333333331,5013.637333333333
2022-06,CATEGORIA,FILTROS,931.27,30.0,4.0,4.0,2.0,232.8175,209.88,450.0,6,2,2022,17,705.6071999999999,533.4,2010.9500000000003,5096.46,1083.3190666666655,3981.5102
2022-07,CATEGORIA,FILTROS,4400.34,21.0,8.0,5.0,2.0,550.0425,190.4,1959.6,7,3,2022,18,931.27,705.6071999999999,533.4,4969.1900000000005,723.4257333333321,3896.9752000000003
2022-08,CATEGORIA,FILTROS,6042.43,82.0,15.0,8.0,4.0,402.82866666666666,189.24,1633.0,8,3,2022,19,4400.34,931.27,705.6071999999999,10215.3594,2012.4057333333321,4617.248533333333
2022-09,CATEGORIA,FILTROS,1163.14,49.0,5.0,5.0,3.0,232.62800000000001,151.2,523.92,9,3,2022,20,6042.43,4400.34,931.27,4041.432782,3791.346666666666,2437.332866666667
2022-10,CATEGORIA,FILTROS,2572.8100000000004,102.0,7.0,7.0,5.0,367.54428571428576,361.5,551.94,10,4,2022,21,1163.14,6042.43,4400.34,3003.780004,3868.6366666666654,2296.0312
2022-11,CATEGORIA,FILTROS,1800.31,130.0,9.0,9.0,4.0,200.03444444444443,131.82,368.4,11,4,2022,22,2572.8100000000004,1163.14,6042.43,6898.37,3259.459999999999,2635.9328666666665
2023-01,CATEGORIA,FILTROS,611.16,14.0,2.0,2.0,1.0,305.58,305.58,528.36,1,1,2023,23,1800.31,2572.8100000000004,1163.14,1438.48,1845.419999999999,2818.383333333333
2023-02,CATEGORIA,FILTROS,4350.09,128.0,10.0,9.0,5.0,435.009,308.8,1908.0,2,1,2023,24,611.16,1800.31,2572.8100000000004,78.7,1661.4266666666656,2765.031666666667
2023-03,CATEGORIA,FILTROS,2870.56,50.0,9.0,5.0,3.0,318.9511111111111,380.8,969.84,3,1,2023,25,4350.09,611.16,1800.31,19121.924,2253.853333333332,2756.656666666667
2023-04,CATEGORIA,FILTROS,5107.62,62.0,8.0,4.0,3.0,638.4525,399.90999999999997,2670.9,4,2,2023,26,2870.56,4350.09,611.16,2010.9500000000003,2610.603333333332,2228.0116666666668
2023-05,CATEGORIA,FILTROS,587.84,24.0,3.0,3.0,2.0,195.9466666666667,160.9,361.7,5,2,2023,27,5107.62,2870.56,4350.09,533.4,4109.423333333332,2885.4250000000006
2023-06,CATEGORIA,FILTROS,7652.06,190.0,17.0,14.0,4.0,450.12117647058824,196.68,2596.7,6,2,2023,28,587.84,5107.62,2870.56,705.6071999999999,2855.339999999999,2554.596666666667
2023-07,CATEGORIA,FILTROS,2237.0499999999997,102.0,7.0,7.0,2.0,319.57857142857137,277.8,765.0,7,3,2023,29,7652.06,587.84,5107.62,931.27,4449.173333333332,3529.888333333334
2023-08,CATEGORIA,FILTROS,761.04,10.0,1.0,1.0,1.0,761.04,761.04,761.04,8,3,2023,30,2237.0499999999997,7652.06,587.84,4400.34,3492.3166666666657,3800.8700000000003
2023-09,CATEGORIA,FILTROS,20149.24,429.0,27.0,17.0,5.0,746.2681481481482,508.4,4665.6,9,3,2023,31,761.04,2237.0499999999997,7652.06,6042.43,3550.049999999999,3202.695
2023-10,CATEGORIA,FILTROS,1064.8899999999999,55.0,6.0,5.0,2.0,177.48166666666665,179.1,314.28,10,4,2023,32,20149.24,761.04,2237.0499999999997,1163.14,7715.776666666666,6082.475000000001
2023-11,CATEGORIA,FILTROS,4756.29,100.0,9.0,7.0,3.0,528.4766666666667,314.28,1000.84,11,4,2023,33,1064.8899999999999,20149.24,761.04,2572.8100000000004,7325.056666666666,5408.6866666666665
2023-12,CATEGORIA,FILTROS,31.44,3.0,1.0,1.0,1.0,31.44,31.44,31.44,12,4,2023,34,4756.29,1064.8899999999999,20149.24,1800.31,8656.806666666665,6103.428333333334
2024-04,CATEGORIA,FILTROS,723.74,360.0,4.0,4.0,2.0,180.935,178.26999999999998,272.0,4,2,2024,35,31.44,4756.29,1064.8899999999999,611.16,1950.873333333332,4833.325
2024-09,CATEGORIA,FILTROS,9613.1,22.0,4.0,2.0,1.0,2403.275,1751.85,6104.0,9,3,2024,36,723.74,31.44,4756.29,4350.09,1837.1566666666656,4581.1066666666675
2025-03,CATEGORIA,FILTROS,270.0,9.0,2.0,2.0,1.0,135.0,135.0,168.0,3,1,2025,37,9613.1,723.74,31.44,2870.56,3456.093333333333,6056.450000000001
2025-04,CATEGORIA,FILTROS,1021.4200000000001,14.0,5.0,5.0,1.0,204.28400000000002,126.96,604.44,4,2,2025,38,270.0,9613.1,723.74,5107.62,3535.6133333333323,2743.2433333333333
2025-05,CATEGORIA,FILTROS,6791.38,152.0,21.0,16.0,1.0,323.3990476190476,309.41,832.61,5,2,2025,39,1021.4200000000001,270.0,9613.1,587.84,3634.839999999999,2735.9983333333334
2025-06,CATEGORIA,FILTROS,8569.400000000001,190.0,26.0,18.0,1.0,329.59230769230777,200.07999999999998,1560.96,6,2,2025,40,6791.38,1021.4200000000001,270.0,7652.06,2694.2666666666655,3075.1800000000003
2025-07,CATEGORIA,FILTROS,5619.049999999999,156.0,20.0,18.0,1.0,280.9525,191.05,916.01,7,3,2025,41,8569.400000000001,6791.38,1021.4200000000001,2237.0499999999997,5460.733333333333,4498.173333333334
2025-08,CATEGORIA,FILTROS,6631.6900000000005,144.0,16.0,14.0,1.0,414.48062500000003,252.325,1182.24,8,3,2025,42,5619.049999999999,8569.400000000001,6791.38,761.04,6993.276666666665,5314.058333333333
2025-09,CATEGORIA,FILTROS,5498.9,346.0,23.0,15.0,1.0,239.08260869565217,159.91,1182.24,9,3,2025,43,6631.6900000000005,5619.049999999999,8569.400000000001,20149.24,6940.046666666665,4817.156666666667
2025-10,CATEGORIA,FILTROS,1504.6699999999998,75.0,6.0,5.0,1.0,250.7783333333333,189.555,622.72,10,4,2025,44,5498.9,6631.6900000000005,5619.049999999999,1064.8899999999999,5916.546666666664,5688.639999999999
2025-11,CATEGORIA,FILTROS,4012.5299999999997,68.0,13.0,13.0,1.0,308.6561538461538,170.04,1182.24,11,4,2025,45,1504.6699999999998,5498.9,6631.6900000000005,4756.29,4545.086666666665,5769.181666666667
2025-12,CATEGORIA,FILTROS,8779.599999999999,169.0,19.0,16.0,1.0,462.0842105263157,182.89,4161.15,12,4,2025,46,4012.5299999999997,1504.6699999999998,5498.9,31.44,3672.0333333333315,5306.04
2021-01,CATEGORIA,QUIMICOS,859.64,55.0,11.0,7.0,3.0,78.1490909090909,75.0,141.95,1,1,2021,0,,,,,,
2021-02,CATEGORIA,QUIMICOS,2564.93,218.0,24.0,12.0,9.0,106.87208333333332,52.17,874.4,2,1,2021,1,859.64,,,,,
2021-03,CATEGORIA,QUIMICOS,9733.039999999999,133.0,15.0,11.0,5.0,648.8693333333333,236.39,2982.0,3,1,2021,2,2564.93,859.64,,,,
2021-04,CATEGORIA,QUIMICOS,3332.9500000000003,95.0,13.0,8.0,6.0,256.38076923076926,45.0,2385.6,4,2,2021,3,9733.039999999999,2564.93,859.64,,4385.87,
2021-05,CATEGORIA,QUIMICOS,3947.4800020000002,141.0,18.0,8.0,6.0,219.30444455555556,40.71,2385.6,5,2,2021,4,3332.9500000000003,9733.039999999999,2564.93,,5210.306666666666,
2021-06,CATEGORIA,QUIMICOS,1347.6999999999998,199.0,15.0,10.0,6.0,89.84666666666665,72.0,280.0,6,2,2021,5,3947.4800020000002,3332.9500000000003,9733.039999999999,,5671.156667333333,
2021-07,CATEGORIA,QUIMICOS,980.4100000000001,79.0,9.0,6.0,6.0,108.93444444444445,45.0,551.82,7,3,2021,6,1347.6999999999998,3947.4800020000002,3332.9500000000003,,2876.043334,3630.956667
2021-08,CATEGORIA,QUIMICOS,6012.32,109.0,16.0,11.0,4.0,375.77,72.7,2385.6,8,3,2021,7,980.4100000000001,1347.6999999999998,3947.4800020000002,,2091.863334,3651.085000333333
2021-09,CATEGORIA,QUIMICOS,5614.636,124.0,12.0,9.0,4.0,467.88633333333337,68.926,4771.2,9,3,2021,8,6012.32,980.4100000000001,1347.6999999999998,,2780.1433333333334,4225.650000333333
2021-10,CATEGORIA,QUIMICOS,1200.6200000000001,90.0,8.0,5.0,6.0,150.07750000000001,28.86,919.5,10,4,2021,9,5614.636,6012.32,980.4100000000001,,4202.455333333334,3539.2493336666666
2021-11,CATEGORIA,QUIMICOS,1722.0700000000002,136.0,11.0,8.0,5.0,156.5518181818182,112.5,467.2,11,4,2021,10,1200.6200000000001,5614.636,6012.32,,4275.858666666667,3183.861000333334
2021-12,CATEGORIA,QUIMICOS,127.5,13.0,3.0,1.0,2.0,42.5,39.0,58.5,12,4,2021,11,1722.0700000000002,1200.6200000000001,5614.636,,2845.7753333333335,2812.9593333333337
2022-01,CATEGORIA,QUIMICOS,2835.4100000000003,252.0,44.0,12.0,4.0,64.44113636363637,42.0,394.8,1,1,2022,12,127.5,1722.0700000000002,1200.6200000000001,859.64,1016.7300000000005,2609.592666666667
2022-02,CATEGORIA,QUIMICOS,8590.27,143.0,49.0,18.0,4.0,175.31163265306122,71.04,2385.6,2,1,2022,13,2835.4100000000003,127.5,1722.0700000000002,2564.93,1561.6600000000005,2918.7593333333334
2022-03,CATEGORIA,QUIMICOS,1308.06,103.0,10.0,6.0,5.0,130.80599999999998,44.86,867.82,3,1,2022,14,8590.27,2835.4100000000003,127.5,9733.039999999999,3851.060000000001,3348.4176666666667
2022-04,CATEGORIA,QUIMICOS,7357.12,109.0,11.0,8.0,4.0,668.829090909091,140.22,2797.5,4,2,2022,15,1308.06,8590.27,2835.4100000000003,3332.9500000000003,4244.580000000001,2630.6549999999997
2022-05,CATEGORIA,QUIMICOS,508.79,33.0,8.0,4.0,3.0,63.59875,30.77,295.0,5,2,2022,16,7357.12,1308.06,8590.27,3947.4800020000002,5751.816666666668,3656.7383333333332
2022-06,CATEGORIA,QUIMICOS,4773.28,99.0,4.0,4.0,4.0,1193.32,384.0,3960.0,6,2,2022,17,508.79,7357.12,1308.06,1347.6999999999998,3057.990000000001,3454.525
2022-07,CATEGORIA,QUIMICOS,3820.2019999999998,236.0,16.0,8.0,6.0,238.76262499999999,30.475,1658.0,7,3,2022,18,4773.28,508.79,7357.12,980.4100000000001,4213.063333333334,4228.821666666667
2022-08,CATEGORIA,QUIMICOS,649.2349999999999,38.0,7.0,5.0,4.0,92.74785714285713,62.4,223.8,8,3,2022,19,3820.2019999999998,4773.28,508.79,6012.32,3034.090666666667,4392.953666666667
2022-09,CATEGORIA,QUIMICOS,166.26,67.0,3.0,3.0,2.0,55.419999999999995,36.5,114.0,9,3,2022,20,649.2349999999999,3820.2019999999998,4773.28,5614.636,3080.905666666667,3069.447833333333
2022-10,CATEGORIA,QUIMICOS,2566.9809999999998,77.0,10.0,8.0,4.0,256.69809999999995,63.32,1119.0,10,4,2022,21,166.26,649.2349999999999,3820.2019999999998,1200.6200000000001,1545.232333333334,2879.147833333333
2022-11,CATEGORIA,QUIMICOS,17651.560000000005,176.0,23.0,9.0,7.0,767.4591304347829,94.68,5595.0,11,4,2022,22,2566.9809999999998,166.26,649.2349999999999,1722.0700000000002,1127.4920000000004,2080.791333333333
2022-12,CATEGORIA,QUIMICOS,3670.0,18.0,3.0,2.0,2.0,1223.3333333333333,1820.0,1820.0,12,4,2022,23,17651.560000000005,2566.9809999999998,166.26,127.5,6794.933666666669,4937.919666666668
2023-01,CATEGORIA,QUIMICOS,6143.1,37.0,5.0,3.0,3.0,1228.6200000000001,92.16,3150.0,1,1,2023,24,3670.0,17651.560000000005,2566.9809999999998,2835.4100000000003,7962.847000000002,4754.0396666666675
2023-02,CATEGORIA,QUIMICOS,5930.749,378.0,25.0,15.0,6.0,237.22996,90.0,1820.0,2,1,2023,25,6143.1,3670.0,17651.560000000005,8590.27,9154.886666666667,5141.189333333335
2023-03,CATEGORIA,QUIMICOS,1233.152002,138.0,16.0,8.0,6.0,77.072000125,50.13,375.05,3,1,2023,26,5930.749,6143.1,3670.0,1308.06,5247.949666666666,6021.441666666668
2023-04,CATEGORIA,QUIMICOS,4926.572,57.0,9.0,5.0,4.0,547.396888888889,61.022,4476.0,4,2,2023,27,1233.152002,5930.749,6143.1,7357.12,4435.667000666667,6199.257000333334
2023-05,CATEGORIA,QUIMICOS,2102.352,60.0,9.0,6.0,6.0,233.59466666666665,67.452,1365.0,5,2,2023,28,4926.572,1233.152002,5930.749,508.79,4030.157667333333,6592.522167
2023-06,CATEGORIA,QUIMICOS,3620.19,317.0,9.0,7.0,4.0,402.24333333333334,80.8,2275.0,6,2,2023,29,2102.352,4926.572,1233.152002,4773.28,2754.025334,4000.987500333333
2023-07,CATEGORIA,QUIMICOS,3131.98,271.0,7.0,7.0,4.0,447.42571428571426,250.0,940.0,7,3,2023,30,3620.19,2102.352,4926.572,3820.2019999999998,3549.7046666666665,3992.6858336666664
2023-08,CATEGORIA,QUIMICOS,5722.870008000001,128.0,14.0,9.0,9.0,408.7764291428572,116.96000000000001,2999.75,8,3,2023,31,3131.98,3620.19,2102.352,649.2349999999999,2951.5073333333335,3490.832500333334
2023-09,CATEGORIA,QUIMICOS,11622.574985,2301.0,23.0,16.0,6.0,505.329347173913,169.66,5667.12,9,3,2023,32,5722.870008000001,3131.98,3620.19,166.26,4158.346669333333,3456.186001666667
2023-10,CATEGORIA,QUIMICOS,7379.75,1740.0,9.0,4.0,5.0,819.9722222222222,102.0,4000.32,10,4,2023,33,11622.574985,5722.870008000001,3131.98,2566.9809999999998,6825.808331,5187.756498833333
2023-11,CATEGORIA,QUIMICOS,4331.9,181.0,10.0,7.0,6.0,433.18999999999994,62.0,2797.5,11,4,2023,34,7379.75,11622.574985,5722.870008000001,17651.560000000005,8241.731664333332,5596.619498833334
2023-12,CATEGORIA,QUIMICOS,378.65,24.0,4.0,4.0,3.0,94.6625,90.345,140.0,12,4,2023,35,4331.9,7379.75,11622.574985,3670.0,7778.074994999999,5968.210832166667
2024-03,CATEGORIA,QUIMICOS,24.0,30.0,1.0,1.0,1.0,24.0,24.0,24.0,3,1,2024,36,378.65,4331.9,7379.75,6143.1,4030.099999999999,5427.9541655
2024-04,CATEGORIA,QUIMICOS,4518.74,2610.0,10.0,7.0,4.0,451.87399999999997,100.08,2384.91,4,2,2024,37,24.0,378.65,4331.9,5930.749,1578.1833333333325,4909.957498833333
2024-05,CATEGORIA,QUIMICOS,166.65,550.0,1.0,1.0,1.0,166.65,166.65,166.65,5,2,2024,38,4518.74,24.0,378.65,1233.152002,1640.4633333333325,4709.269164166667
2024-07,CATEGORIA,QUIMICOS,56.48,80.0,1.0,1.0,1.0,56.48,56.48,56.48,7,3,2024,39,166.65,4518.74,24.0,4926.572,1569.796666666666,2799.9483333333333
2024-08,CATEGORIA,QUIMICOS,6226.88,2640.0,2.0,1.0,2.0,3113.44,3113.44,3179.44,8,3,2024,40,56.48,166.65,4518.74,2102.352,1580.6233333333328,1579.403333333333
2025-04,CATEGORIA,QUIMICOS,37.5,5.0,1.0,1.0,1.0,37.5,37.5,37.5,4,2,2025,41,6226.88,56.48,166.65,3620.19,2150.0033333333326,1895.2333333333333
2025-05,CATEGORIA,QUIMICOS,7139.24,268.0,4.0,4.0,1.0,1784.81,1044.06,5008.39,5,2,2025,42,37.5,6226.88,56.48,3131.98,2106.953333333333,1838.375
2025-06,CATEGORIA,QUIMICOS,826.06,151.0,8.0,7.0,2.0,103.2575,47.0,460.0,6,2,2025,43,7139.24,37.5,6226.88,5722.870008000001,4467.873333333333,3024.248333333333
2025-07,CATEGORIA,QUIMICOS,7517.1,27.0,3.0,2.0,1.0,2505.7000000000003,94.0,7376.1,7,3,2025,44,826.06,7139.24,37.5,11622.574985,2667.599999999999,2408.8016666666667
2025-08,CATEGORIA,QUIMICOS,178.71,16.0,4.0,3.0,1.0,44.6775,47.0,47.21,8,3,2025,45,7517.1,826.06,7139.24,7379.75,5160.799999999999,3633.876666666667
2025-09,CATEGORIA,QUIMICOS,198.47,14.0,1.0,1.0,1.0,198.47,198.47,198.47,9,3,2025,46,178.71,7517.1,826.06,4331.9,2840.6233333333325,3654.2483333333334
2025-10,CATEGORIA,QUIMICOS,519.35,42.0,12.0,4.0,1.0,43.27916666666667,42.724999999999994,75.0,10,4,2025,47,198.47,178.71,7517.1,378.65,2631.4266666666663,2649.5133333333333
2025-11,CATEGORIA,QUIMICOS,117.72999999999999,6.0,2.0,2.0,1.0,58.864999999999995,58.864999999999995,75.0,11,4,2025,48,519.35,198.47,178.71,24.0,298.84333333333274,2729.8216666666667
2025-12,CATEGORIA,QUIMICOS,608.73,25.0,4.0,4.0,1.0,152.1825,161.08,214.4,12,4,2025,49,117.72999999999999,519.35,198.47,4518.74,278.516666666666,1559.57
2021-01,CATEGORIA,REPUESTOS MECANICOS,74942.47159999999,701.0,58.0,56.0,12.0,1292.1115793103447,121.80000000000001,20905.8,1,1,2021,0,,,,,,
2021-02,CATEGORIA,REPUESTOS MECANICOS,43662.83500000001,556.0,95.0,92.0,15.0,459.6087894736843,53.84,12324.315,2,1,2021,1,74942.47159999999,,,,,
2021-03,CATEGORIA,REPUESTOS MECANICOS,41364.627499999995,842.0,141.0,136.0,11.0,293.36615248226946,44.8,10635.0,3,1,2021,2,43662.83500000001,74942.47159999999,,,,
2021-04,CATEGORIA,REPUESTOS MECANICOS,98482.05500000002,795.2,74.0,70.0,15.0,1330.8385810810814,146.01,21861.88,4,2,2021,3,41364.627499999995,43662.83500000001,74942.47159999999,,53323.31136666666,
2021-05,CATEGORIA,REPUESTOS MECANICOS,22438.1073,121.0,24.0,24.0,9.0,934.9211375,408.695,7541.42,5,2,2021,4,98482.05500000002,41364.627499999995,43662.83500000001,,61169.83916666667,
2021-06,CATEGORIA,REPUESTOS MECANICOS,95472.46,294.0,66.0,60.0,12.0,1446.5524242424244,648.44,16640.0,6,2,2021,5,22438.1073,98482.05500000002,41364.627499999995,,54094.92993333333,
2021-07,CATEGORIA,REPUESTOS MECANICOS,70325.17910000001,221.0,32.0,30.0,11.0,2197.6618468750003,599.005,13500.0,7,3,2021,6,95472.46,22438.1073,98482.05500000002,,72130.87410000002,62727.09273333333
2021-08,CATEGORIA,REPUESTOS MECANICOS,224470.48752000002,245.0,43.0,38.0,16.0,5220.243895813954,150.0,62594.0,8,3,2021,7,70325.17910000001,95472.46,22438.1073,,62745.2488,61957.54398333334
2021-09,CATEGORIA,REPUESTOS MECANICOS,110039.16037400001,137.0,29.0,29.0,15.0,3794.4538060000004,1102.28,34700.0,9,3,2021,8,224470.48752000002,70325.17910000001,95472.46,,130089.37554,92092.15273666667
2021-10,CATEGORIA,REPUESTOS MECANICOS,20251.810000000005,251.0,19.0,19.0,7.0,1065.8847368421054,858.4,3179.55,10,4,2021,9,110039.16037400001,224470.48752000002,70325.17910000001,,134944.94233133332,103537.90821566667
2021-11,CATEGORIA,REPUESTOS MECANICOS,56938.577,479.0,76.0,58.0,13.0,749.1918026315789,401.495,3518.05,11,4,2021,10,20251.810000000005,110039.16037400001,224470.48752000002,,118253.819298,90499.53404900001
2021-12,CATEGORIA,REPUESTOS MECANICOS,13385.079999999998,49.0,13.0,13.0,10.0,1029.6215384615384,863.2,2547.91,12,4,2021,11,56938.577,20251.810000000005,110039.16037400001,,62409.84912466666,96249.61233233334
2022-01,CATEGORIA,REPUESTOS MECANICOS,61278.55141800001,172.0,43.0,42.0,8.0,1425.0825911162792,384.0,9700.0,1,1,2022,12,13385.079999999998,56938.577,20251.810000000005,74942.47159999999,30191.822333333326,82568.38233233335
2022-02,CATEGORIA,REPUESTOS MECANICOS,41196.8876,486.0,101.0,86.0,14.0,407.8899762376238,64.29,5300.0,2,1,2022,13,61278.55141800001,13385.079999999998,56938.577,43662.83500000001,43867.40280599999,81060.61105200001
2022-03,CATEGORIA,REPUESTOS MECANICOS,59201.43,109.0,24.0,22.0,10.0,2466.72625,926.62,11770.37,3,1,2022,14,41196.8876,61278.55141800001,13385.079999999998,41364.627499999995,38620.17300599999,50515.01106533333
2022-04,CATEGORIA,REPUESTOS MECANICOS,37392.109997,259.0,51.0,44.0,14.0,733.1786273921568,144.41,4778.019996,4,2,2022,15,59201.43,41196.8876,61278.55141800001,98482.05500000002,53892.28967266666,42042.056003
2022-05,CATEGORIA,REPUESTOS MECANICOS,35598.3173,573.0,50.0,46.0,13.0,711.966346,295.0,3800.0,5,2,2022,16,37392.109997,59201.43,41196.8876,22438.1073,45930.142532333324,44898.77266916667
2022-06,CATEGORIA,REPUESTOS MECANICOS,79627.31000000001,454.0,66.0,59.0,17.0,1206.474393939394,230.385,13800.0,6,2,2022,17,35598.3173,37392.109997,59201.43,95472.46,44063.952432333324,41342.062719166664
2022-07,CATEGORIA,REPUESTOS MECANICOS,51788.480001,145.9,46.0,46.0,10.0,1125.8365217608696,536.12,11114.84,7,3,2022,18,79627.31000000001,35598.3173,37392.109997,70325.17910000001,50872.579098999995,52382.43438583334
2022-08,CATEGORIA,REPUESTOS MECANICOS,12770.484999999999,403.0,26.0,22.0,12.0,491.17249999999996,146.525,3058.668,8,3,2022,19,51788.480001,79627.31000000001,35598.3173,224470.48752000002,55671.36910033333,50800.75581633334
2022-09,CATEGORIA,REPUESTOS MECANICOS,68301.30150000002,223.0,55.0,55.0,8.0,1241.8418454545458,699.745,16982.94,9,3,2022,20,12770.484999999999,51788.480001,79627.31000000001,110039.16037400001,48062.09166699999,46063.022049666666
2022-10,CATEGORIA,REPUESTOS MECANICOS,96693.795002,758.0,73.0,73.0,10.0,1324.5725342739727,137.68,38750.0,10,4,2022,21,68301.30150000002,12770.484999999999,51788.480001,20251.810000000005,44286.755500333325,47579.667299666675
2022-11,CATEGORIA,REPUESTOS MECANICOS,186400.743424,1629.0,163.0,160.0,19.0,1143.5628430920244,203.28,17047.03,11,4,2022,22,96693.795002,68301.30150000002,12770.484999999999,56938.577,59255.193834,57463.28146716667
2022-12,CATEGORIA,REPUESTOS MECANICOS,127112.39,26.0,13.0,11.0,8.0,9777.876153846153,380.0,80000.0,12,4,2022,23,186400.743424,96693.795002,68301.30150000002,13385.079999999998,117131.946642,82597.0191545
2023-01,CATEGORIA,REPUESTOS MECANICOS,88033.22992999999,258.0,75.0,75.0,7.0,1173.7763990666665,420.0,14926.5,1,1,2023,24,127112.39,186400.743424,96693.795002,61278.55141800001,136735.64280866666,90511.19915449999
2023-02,CATEGORIA,REPUESTOS MECANICOS,337936.55,83.0,26.0,24.0,11.0,12997.559615384615,403.78499999999997,205742.5,2,1,2023,25,88033.22992999999,127112.39,186400.743424,41196.8876,133848.78778466667,96551.99080933332
2023-03,CATEGORIA,REPUESTOS MECANICOS,54718.868,247.0,47.0,41.0,10.0,1164.2312340425533,122.64,9900.0,3,1,2023,26,337936.55,88033.22992999999,127112.39,59201.43,184360.72331,150746.33497599998
2023-04,CATEGORIA,REPUESTOS MECANICOS,138034.54,478.0,80.0,73.0,15.0,1725.4317500000002,352.04,17370.41,4,2,2023,27,54718.868,337936.55,88033.22992999999,37392.109997,160229.54930999997,148482.59605933333
2023-05,CATEGORIA,REPUESTOS MECANICOS,61991.230008,611.0,64.0,49.0,16.0,968.612968875,172.36,19460.82,5,2,2023,28,138034.54,54718.868,337936.55,35598.3173,176896.65266666663,155372.72022566665
2023-06,CATEGORIA,REPUESTOS MECANICOS,109385.96250300002,839.0,91.0,76.0,18.0,1202.0435439890111,445.91,18080.85,6,2,2023,29,61991.230008,138034.54,54718.868,79627.31000000001,84914.87933599997,134637.801323
2023-07,CATEGORIA,REPUESTOS MECANICOS,135531.80600000004,741.0,99.0,97.0,12.0,1369.0081414141418,207.152,88800.0,7,3,2023,30,109385.96250300002,61991.230008,138034.54,51788.480001,103137.24417033332,131683.39674016667
2023-08,CATEGORIA,REPUESTOS MECANICOS,135102.06999999998,839.0,29.0,26.0,14.0,4658.692068965516,189.0,110827.0,8,3,2023,31,135531.80600000004,109385.96250300002,61991.230008,12770.484999999999,102302.99950366667,139599.8260851667
2023-09,CATEGORIA,REPUESTOS MECANICOS,186228.12029999998,1278.0,113.0,97.0,20.0,1648.0364628318582,312.71,48580.71,9,3,2023,32,135102.06999999998,135531.80600000004,109385.96250300002,68301.30150000002,126673.279501,105794.07941850001
