Mes,ItemAnonimo,ItemCode,CantidadMensual,CostoMensualUSD,PrecioUnitarioPonderado,NumeroMovimientos,NumeroNaves,IndicadorDemandaPositiva
2021-05,ITEM_0149,P005264,1.0,554.54,554.54,1,1,1
2021-07,ITEM_0149,P005264,2.0,1109.08,554.54,1,1,1
2021-09,ITEM_0149,P005264,8.0,6320.0,790.0,1,1,1
2022-06,ITEM_0149,P005264,2.0,1352.0,676.0,1,1,1
2023-01,ITEM_0149,P005264,2.0,1352.02,676.01,1,1,1
2023-03,ITEM_0149,P005264,2.0,1379.06,689.53,1,1,1
2023-04,ITEM_0149,P005264,1.0,3795.77,3795.77,1,1,1
2023-12,ITEM_0149,P005264,3.0,2068.59,689.5300000000001,1,1,1
2023-04,ITEM_0150,P007404,1.0,6319.11,6319.11,1,1,1
2024-02,ITEM_0151,303991,5.0,6300.0,,1,1,1
2024-04,ITEM_0151,303991,1.0,24.0,,1,1,1
2023-11,ITEM_0153,P008241,2.0,6271.42,2876.8,1,1,1
2023-07,ITEM_0154,P007951,1.0,6211.7,5647.0,1,1,1
2023-11,ITEM_0155,P008227,2.0,6201.95,2844.93,1,1,1
2024-07,ITEM_0156,400045,4.0,1199.17,,1,1,1
2024-09,ITEM_0156,400045,11.0,3558.3399999999997,,2,2,1
2024-10,ITEM_0156,400045,6.0,8336.01,,3,2,1
2024-12,ITEM_0156,400045,4.0,2395.45,,2,2,1
2025-01,ITEM_0156,400045,10.0,5956.889999999999,,4,3,1
2025-02,ITEM_0156,400045,10.0,5920.319999999999,,3,3,1
2025-03,ITEM_0156,400045,6.0,3628.72,,3,3,1
2025-04,ITEM_0156,400045,15.0,9189.05,,3,3,1
2025-05,ITEM_0156,400045,2.0,1235.46,,2,2,1
2025-06,ITEM_0156,400045,14.0,8661.15,,4,3,1
2025-07,ITEM_0156,400045,11.0,6817.83,,3,2,1
2025-08,ITEM_0156,400045,2.0,1239.6,,2,2,1
2025-09,ITEM_0156,400045,4.0,2461.02,,2,2,1
2024-09,ITEM_0157,303174,1.0,6160.8,,1,1,1
2021-02,ITEM_0158,P002941,5.0,2925.0,585.0,1,1,1
2021-04,ITEM_0158,P002941,8.0,4680.0,585.0,1,1,1
2021-07,ITEM_0158,P002941,4.0,2348.8,587.2,1,1,1
2021-09,ITEM_0158,P002941,8.0,5417.2,677.15,1,1,1
2022-01,ITEM_0158,P002941,5.0,3369.45,673.89,1,1,1
2022-07,ITEM_0158,P002941,6.0,4610.410002,768.401667,1,1,1
2022-12,ITEM_0158,P002941,6.0,4614.84,769.1400010000001,1,1,1
2023-02,ITEM_0158,P002941,8.0,6135.519985,766.939998,1,1,1
2023-08,ITEM_0158,P002941,4.0,3076.46,769.115,1,1,1
2025-03,ITEM_0158,P002941,2.0,1446.06,,1,1,1
2025-05,ITEM_0158,P002941,4.0,2892.13,,1,1,1
2025-09,ITEM_0158,P002941,5.0,3496.55,,1,1,1
2024-09,ITEM_0160,400018,12.0,8488.7,,2,1,1
2021-05,ITEM_0161,P003588,12.0,6096.0,508.0,1,1,1
2024-09,ITEM_0166,304800,1.0,5979.0,,1,1,1
2022-11,ITEM_0167,P003795,6.0,5978.82,996.4699999999999,1,1,1
2023-07,ITEM_0168,P007264,2.0,5951.4,2834.0,1,1,1
2022-09,ITEM_0169,P005685,12.0,5920.92,493.41,1,1,1
2023-04,ITEM_0170,P003211,6.0,5915.28,985.88,1,1,1
2023-05,ITEM_0171,P005967,2.0,5895.0,2947.5,1,1,1
2025-06,ITEM_0172,306133,3.0,5875.2,,1,1,1
2025-04,ITEM_0173,303075,2.0,5851.21,,1,1,1
2021-01,ITEM_0174,P004494,12.0,733.44,61.12,1,1,1
2021-02,ITEM_0174,P004494,12.0,733.44,61.12,1,1,1
2021-05,ITEM_0174,P004494,16.0,977.92,61.12,1,1,1
2021-10,ITEM_0174,P004494,12.0,1348.92,112.41000000000001,1,1,1
2021-12,ITEM_0174,P004494,12.0,1409.64,117.46999999999998,1,1,1
2022-02,ITEM_0174,P004494,24.0,2819.28,117.46999999999998,2,2,1
2022-08,ITEM_0174,P004494,12.0,1628.04,135.67,1,1,1
2023-02,ITEM_0174,P004494,10.0,1383.9,138.39,1,1,1
2023-05,ITEM_0174,P004494,10.0,1383.9,138.39,1,1,1
2023-09,ITEM_0174,P004494,45.0,5794.48,119.22799999999998,1,1,1
2025-06,ITEM_0174,P004494,4.0,555.07,,1,1,1
2025-12,ITEM_0174,P004494,8.0,182.89,,1,1,1
2023-09,ITEM_0178,P007851,2.0,5707.11,2594.14,1,1,1
2022-01,ITEM_0179,P002876,2.0,5700.0,2850.0,1,1,1
2023-03,ITEM_0179,P002876,1.0,2990.0,2990.0,1,1,1
2025-09,ITEM_0180,304610,1.0,5685.38,,1,1,1
2021-02,ITEM_0181,P000088,15.0,40.0,2.6666666666666665,2,2,1
2021-03,ITEM_0181,P000088,3.0,9.0,3.0,1,1,1
2021-04,ITEM_0181,P000088,5.0,10.0,2.0,1,1,1
2021-05,ITEM_0181,P000088,8.0,19.78,2.4725,2,2,1
2021-06,ITEM_0181,P000088,15.0,54.75,3.65,2,2,1
2021-10,ITEM_0181,P000088,5.0,23.0,4.6,1,1,1
2022-01,ITEM_0181,P000088,29.0,131.84,4.546206896551724,5,5,1
2022-03,ITEM_0181,P000088,8.0,34.0,4.25,1,1,1
2022-05,ITEM_0181,P000088,5.0,10.78,2.156,1,1,1
2022-07,ITEM_0181,P000088,5.0,15.0,3.0,1,1,1
2022-12,ITEM_0181,P000088,10.0,30.0,3.0,1,1,1
2023-02,ITEM_0181,P000088,235.0,696.8,2.9651060425531917,3,2,1
2023-03,ITEM_0181,P000088,5.0,25.0,5.0,1,1,1
2023-04,ITEM_0181,P000088,5.0,23.0,4.6,1,1,1
2023-05,ITEM_0181,P000088,10.0,46.0,4.6,1,1,1
2023-06,ITEM_0181,P000088,275.0,926.0,3.367273,1,1,1
2023-07,ITEM_0181,P000088,20.0,92.0,4.6,1,1,1
2023-08,ITEM_0181,P000088,5.0,23.0,4.6,1,1,1
2023-09,ITEM_0181,P000088,1875.0,5690.12,3.0347302133333334,2,2,1
2023-10,ITEM_0181,P000088,1320.0,4000.32,3.030545,1,1,1
2025-06,ITEM_0181,P000088,110.0,353.6,,1,1,1
2025-09,ITEM_0181,P000088,55.0,311.31,,1,1,1
2025-10,ITEM_0181,P000088,5.0,188.85,,1,1,1
2023-11,ITEM_0182,P008174,4.0,5597.41,1283.81,1,1,1
2021-03,ITEM_0183,P003449,3.0,1789.2,596.4,1,1,1
2021-08,ITEM_0183,P003449,3.0,1789.2,596.4,1,1,1
2021-09,ITEM_0183,P003449,8.0,4771.2,596.4,1,1,1
2022-02,ITEM_0183,P003449,7.0,4174.8,596.4,4,3,1
2022-04,ITEM_0183,P003449,5.0,2933.2,586.64,2,2,1
2022-10,ITEM_0183,P003449,2.0,1119.0,559.5,1,1,1
2022-11,ITEM_0183,P003449,22.0,14271.5,648.7045454545455,6,2,1
2023-01,ITEM_0183,P003449,10.0,5947.5,594.75,2,1,1
2023-04,ITEM_0183,P003449,8.0,4476.0,559.5,1,1,1
2023-09,ITEM_0183,P003449,2.0,1119.0,559.5,1,1,1
2023-11,ITEM_0183,P003449,5.0,2797.5,559.5,1,1,1
2021-06,ITEM_0185,P004441,10.0,5520.0,552.0,1,1,1
2022-01,ITEM_0187,P002884,8.0,5472.0,684.0,1,1,1
2021-07,ITEM_0188,P003589,1.0,5450.0,5450.0,1,1,1
2025-04,ITEM_0189,306159,1.0,5411.2,,1,1,1
2021-06,ITEM_0190,P005257,30.0,5400.0,180.0,1,1,1
2025-09,ITEM_0192,305618,1.0,5390.0,,1,1,1
2025-06,ITEM_0193,306310,4.0,5388.09,,1,1,1
2023-12,ITEM_0194,P008426,2.0,5379.76,2689.8775,1,1,1
2025-05,ITEM_0195,400135,30.0,373.27,,3,2,1
2025-06,ITEM_0195,400135,40.0,324.06,,1,1,1
2025-07,ITEM_0195,400135,110.0,2649.96,,3,3,1
2025-08,ITEM_0195,400135,35.0,5561.63,,2,2,1
2025-09,ITEM_0195,400135,40.0,182.89,,1,1,1
2025-10,ITEM_0195,400135,65.0,490.80999999999995,,2,2,1
2025-12,ITEM_0195,400135,70.0,157.82,,2,2,1
2021-07,ITEM_0197,P001929,3.0,3440.43,1146.81,1,1,1
2021-09,ITEM_0197,P001929,4.0,5315.28,1328.819375,1,1,1
2022-05,ITEM_0197,P001929,2.0,2901.36,1450.68,1,1,1
2023-09,ITEM_0197,P001929,3.0,3153.740001,1051.246667,1,1,1
2022-09,ITEM_0199,P005657,2.0,5294.595,2647.2975,1,1,1
2024-07,ITEM_0201,304270,32.0,5217.94,,1,1,1
2023-08,ITEM_0203,P008117,1.0,5207.48,5207.48,1,1,1
2022-11,ITEM_0204,P006694,7.0,5188.26,741.18,1,1,1
2024-06,ITEM_0205,302626,2.0,897.21,,1,1,1
2024-07,ITEM_0205,302626,8.0,5181.48,,1,1,1
2023-11,ITEM_0206,P008203,2.0,5159.71,2366.84,1,1,1
2025-04,ITEM_0207,304963,2.0,5152.87,,1,1,1
2021-09,ITEM_0208,P002274,4.0,2388.0,597.0,1,1,1
2022-04,ITEM_0208,P002274,2.0,1040.0,520.0,1,1,1
2022-07,ITEM_0208,P002274,1.0,520.0,520.0,1,1,1
2023-10,ITEM_0208,P002274,12.0,5152.8,429.3999999999999,1,1,1
2021-01,ITEM_0209,P003554,2.0,774.78,387.39,1,1,1
2021-02,ITEM_0209,P003554,5.0,1936.95,387.39,1,1,1
2021-09,ITEM_0209,P003554,2.0,1060.86,530.43,1,1,1
2021-11,ITEM_0209,P003554,7.0,3713.01,530.43,1,1,1
2021-12,ITEM_0209,P003554,4.0,2121.72,530.43,1,1,1
2022-02,ITEM_0209,P003554,15.0,7790.75,519.3833333333333,2,2,1
2022-04,ITEM_0209,P003554,2.0,1060.86,530.43,1,1,1
2022-06,ITEM_0209,P003554,1.0,530.43,530.43,1,1,1
2023-06,ITEM_0209,P003554,5.0,60.0,12.0,1,1,1
2023-06,ITEM_0210,P007705,31.0,5111.85,149.907742,1,1,1
2023-11,ITEM_0211,P008195,4.0,10147.220000000001,2327.3450000000003,2,2,1
2024-09,ITEM_0212,302593,3.0,5085.08,,1,1,1
2025-06,ITEM_0213,306018,7.0,5046.14,,1,1,1
2025-05,ITEM_0215,305530,2.0,5008.39,,1,1,1
2022-09,ITEM_0217,P005656,3.0,4976.0025,1658.6675000000002,1,1,1
2024-04,ITEM_0218,400115,40.0,4952.7,,1,1,1
2024-08,ITEM_0218,400115,20.0,2643.85,,2,1,1
2025-05,ITEM_0220,304258,1.0,4875.46,,1,1,1
2021-09,ITEM_0222,P005222,7.0,3006.01,429.43,1,1,1
2022-04,ITEM_0222,P005222,12.0,4778.019996,398.168333,1,1,1
2021-06,ITEM_0223,P005276,25.0,4750.0,190.0,1,1,1
2021-06,ITEM_0224,P005947,1.0,4739.38,4739.38,1,1,1
2023-01,ITEM_0226,P005649,1.0,4704.71839,4704.71839,1,1,1
2022-11,ITEM_0227,P005399,8.0,4702.09053,587.761316,1,1,1
2025-07,ITEM_0228,303083,1.0,4675.67,,1,1,1
2021-03,ITEM_0229,P004531,4.0,424.6,106.15,1,1,1
2022-02,ITEM_0229,P004531,4.0,477.16,119.29,1,1,1
2023-01,ITEM_0229,P004531,4.0,528.36,132.09,1,1,1
2023-09,ITEM_0229,P004531,24.0,4665.6,180.0,1,1,1
2025-05,ITEM_0229,P004531,4.0,773.88,,1,1,1
2025-09,ITEM_0229,P004531,4.0,297.6,,1,1,1
2023-03,ITEM_0230,P007278,24.0,4604.06,191.836,1,1,1
2023-05,ITEM_0230,P007278,24.0,4604.06,191.836,1,1,1
2025-06,ITEM_0231,305515,6.0,4563.85,,1,1,1
2025-08,ITEM_0233,900363,5.0,4500.0,,1,1,1
2025-09,ITEM_0233,900363,3.0,840.0,,1,1,1
2023-03,ITEM_0235,P007333,2.0,4451.52,2225.76,1,1,1
2023-05,ITEM_0235,P007333,2.0,4451.52,2225.76,1,1,1
2024-09,ITEM_0238,304805,1.0,4368.98,,1,1,1
2023-09,ITEM_0239,P006478,1.0,4357.36,4357.36266,1,1,1
2024-07,ITEM_0240,304179,2.0,4350.27,,1,1,1
2023-10,ITEM_0242,P006549,2.0,4329.42,2164.71,1,1,1
2025-06,ITEM_0243,305958,6.0,4325.87,,1,1,1
2024-10,ITEM_0244,304851,16.0,4322.39,,1,1,1
2023-01,ITEM_0246,P005862,6.0,4291.68,715.2800000000001,1,1,1
2023-01,ITEM_0247,P005864,6.0,4291.68,715.2800000000001,1,1,1
2024-06,ITEM_0248,304380,10.0,4285.2,,1,1,1
2024-06,ITEM_0249,304381,10.0,4285.18,,1,1,1
2022-04,ITEM_0251,P005517,1.0,4270.0,4270.0,1,1,1
2021-06,ITEM_0252,P002375,1.0,397.93333,397.93333,1,1,1
2021-12,ITEM_0252,P002375,4.0,190.36,47.59,1,1,1
2022-02,ITEM_0252,P002375,8.0,1234.805998,154.35074975,2,2,1
2022-03,ITEM_0252,P002375,3.0,1469.5,489.8333333333333,2,1,1
2022-04,ITEM_0252,P002375,10.0,5007.03,500.703,3,3,1
2022-07,ITEM_0252,P002375,1.0,598.53,598.53,1,1,1
2022-09,ITEM_0252,P002375,6.0,3591.1799999999994,598.5299999999999,3,1,1
2022-11,ITEM_0252,P002375,3.0,1807.229996,602.4099986666666,2,2,1
2023-01,ITEM_0252,P002375,1.0,598.53,598.53,1,1,1
2023-02,ITEM_0252,P002375,8.0,4240.0,530.0,1,1,1
2023-05,ITEM_0252,P002375,2.0,1197.06,598.53,1,1,1
2023-07,ITEM_0252,P002375,1.0,598.53,598.53,1,1,1
2023-08,ITEM_0252,P002375,1.0,596.33,596.33,1,1,1
2023-09,ITEM_0252,P002375,14.0,5012.369893,358.02642092857144,4,3,1
2025-07,ITEM_0253,303074,1.0,4234.72,,1,1,1
2025-08,ITEM_0254,306187,48.0,8451.55,,2,1,1
2023-09,ITEM_0255,P007850,2.0,4202.31,1910.14,1,1,1
2023-10,ITEM_0256,P006598,1.0,4200.0,4200.0,1,1,1
2021-03,ITEM_0257,P000948,40.0,880.0,22.0,1,1,1
2022-02,ITEM_0257,P000948,40.0,952.0,23.8,1,1,1
2022-03,ITEM_0257,P000948,4.0,88.0,22.0,2,2,1
2022-09,ITEM_0257,P000948,2.0,36.0,18.0,1,1,1
2023-03,ITEM_0257,P000948,6.0,132.0,22.0,1,1,1
2023-08,ITEM_0257,P000948,40.0,880.0,22.0,1,1,1
2023-11,ITEM_0257,P000948,200.0,4180.0,20.9,1,1,1
2025-12,ITEM_0258,400122,1.0,4161.15,,1,1,1
2024-09,ITEM_0260,304799,15.0,4160.0,,1,1,1
2022-05,ITEM_0261,P005301,20.0,2200.0,110.0,1,1,1
2023-05,ITEM_0261,P005301,9.0,990.0,110.0,1,1,1
2023-08,ITEM_0261,P005301,42.0,4155.48,98.93999999999998,1,1,1
2025-06,ITEM_0261,P005301,12.0,54.55,,1,1,1
2024-07,ITEM_0263,304572,80.0,4131.0,,1,1,1
2021-01,ITEM_0264,P005607,12.0,706.8,58.9,1,1,1
2022-11,ITEM_0264,P005607,14.0,7214.0599999999995,515.29,2,1,1
2021-01,ITEM_0265,P003556,2.0,874.02,437.01,2,2,1
2021-08,ITEM_0265,P003556,1.0,437.01,437.01,1,1,1
2021-11,ITEM_0265,P003556,1.0,588.77,588.77,1,1,1
2021-12,ITEM_0265,P003556,2.0,1177.54,588.77,1,1,1
2022-02,ITEM_0265,P003556,11.0,6476.47,588.77,3,3,1
2022-04,ITEM_0265,P003556,1.0,588.77,588.77,1,1,1
2024-06,ITEM_0266,302622,4.0,1474.38,,2,1,1
2024-07,ITEM_0266,302622,12.0,1712.24,,3,1,1
2024-08,ITEM_0266,302622,3.0,5812.02,,3,1,1
2024-09,ITEM_0266,302622,2.0,1155.63,,1,1,1
2025-08,ITEM_0266,302622,1.0,703.99,,1,1,1
2024-10,ITEM_0267,303902,2.0,4107.81,,1,1,1
2023-07,ITEM_0268,P005969,6.0,3696.636,575.8,1,1,1
2023-10,ITEM_0268,P005969,6.0,3869.4,644.9,1,1,1
2023-11,ITEM_0268,P005969,6.0,4100.020002,683.336667,1,1,1
2023-01,ITEM_0269,P005647,20.0,4094.1678,204.70839,1,1,1
2023-05,ITEM_0270,P005885,1.0,4060.503,3759.725,1,1,1
2023-05,ITEM_0271,P007883,8.0,717.04,89.63,2,1,1
2023-11,ITEM_0271,P007883,32.0,4045.73,115.99,1,1,1
2023-02,ITEM_0272,P005887,1.0,4029.0,4029.0,1,1,1
2023-01,ITEM_0273,P005646,22.0,4011.22458,182.32839,1,1,1
2023-11,ITEM_0274,P008298,4.0,7981.8,1882.5,2,1,1
2021-06,ITEM_0275,P004425,12.0,1680.805716,140.067143,2,1,1
2021-07,ITEM_0275,P004425,30.0,3988.287,132.9429,1,1,1
2023-04,ITEM_0275,P004425,1.0,32.0,32.0,1,1,1
2024-05,ITEM_0276,303253,30.0,3976.41,,1,1,1
2025-12,ITEM_0277,300365,1.0,3974.49,,1,1,1
2022-06,ITEM_0278,P006864,3.0,3960.0,1320.0,1,1,1
2022-03,ITEM_0279,P006430,2.0,3954.6,1977.3,1,1,1
2022-11,ITEM_0280,P006692,3.0,3952.95,1317.65,1,1,1
2021-04,ITEM_0281,P005136,1.0,3895.66,3895.66,1,1,1
2023-09,ITEM_0282,P001675,48.0,3869.649984,80.617708,1,1,1
2021-07,ITEM_0283,P003590,1.0,3850.0,3850.0,1,1,1
2023-11,ITEM_0284,P008189,4.0,7630.139999999999,1750.03,2,2,1
2024-05,ITEM_0286,303240,1.0,3792.15,,1,1,1
2025-08,ITEM_0287,305860,2.0,7577.68,,2,1,1
2021-01,ITEM_0288,P005095,1.0,3780.0,3780.0,1,1,1
2021-05,ITEM_0289,PS00003,2.0,2800.0,1400.0,2,2,1
2021-12,ITEM_0289,PS00003,1.0,2740.0,2740.0,1,1,1
2022-05,ITEM_0289,PS00003,1.0,2800.0,2800.0,1,1,1
2022-09,ITEM_0289,PS00003,1.0,600.0,600.0,1,1,1
2022-11,ITEM_0289,PS00003,2.0,6140.0,3070.0,2,1,1
2023-03,ITEM_0289,PS00003,2.0,5569.999997999999,2784.9999989999997,2,2,1
2023-07,ITEM_0290,P003862,6.0,3580.434,557.7,1,1,1
2023-10,ITEM_0290,P003862,6.0,3747.72,624.62,1,1,1
2023-11,ITEM_0290,P003862,6.0,3601.5,600.25,1,1,1
2022-06,ITEM_0291,P006893,5.0,3740.1,712.4,1,1,1
2025-08,ITEM_0292,306621,2.0,3739.25,,1,1,1
2023-07,ITEM_0294,P005919,2.0,2536.114,1185.1,1,1,1
2023-10,ITEM_0294,P005919,2.0,2654.62,1327.31,1,1,1
2023-11,ITEM_0294,P005919,2.0,3712.29,1856.145,1,1,1
2023-09,ITEM_0295,P006348,1.0,890.0,890.0,1,1,1
2023-12,ITEM_0295,P006348,3.0,2642.43,880.81,1,1,1
2025-08,ITEM_0295,P006348,4.0,3704.51,,1,1,1
2023-11,ITEM_0296,P008356,2.0,3672.0,1836.0,1,1,1
2025-05,ITEM_0298,304264,2.0,3625.94,,1,1,1
2025-08,ITEM_0299,306136,11.0,3624.88,,1,1,1
2021-05,ITEM_0301,P005193,4.0,3600.0,900.0,1,1,1
2025-07,ITEM_0301,P005193,4.0,172.0,,1,1,1
2025-12,ITEM_0301,P005193,1.0,298.0,,1,1,1
2021-07,ITEM_0303,P000851,6.0,5220.0,870.0,2,2,1
2021-08,ITEM_0303,P000851,4.0,3560.0,890.0,1,1,1
2021-10,ITEM_0303,P000851,1.0,890.0,890.0,1,1,1
2021-12,ITEM_0303,P000851,2.0,1780.0,890.0,1,1,1
2022-02,ITEM_0303,P000851,4.0,3560.0,890.0,1,1,1
2023-10,ITEM_0303,P000851,2.0,1760.0,880.0,1,1,1
2023-11,ITEM_0303,P000851,2.0,571.44,285.72,1,1,1
2021-04,ITEM_0304,P004342,4.0,585.28,146.32,1,1,1
2021-05,ITEM_0304,P004342,19.0,2780.08,146.32,1,1,1
2021-06,ITEM_0304,P004342,29.0,3992.48,137.67172413793102,2,2,1
2021-10,ITEM_0304,P004342,15.0,2216.7,147.78,1,1,1
2022-02,ITEM_0304,P004342,48.0,7093.44,147.78,2,2,1
2023-11,ITEM_0304,P004342,8.0,1962.33,225.037,1,1,1
2025-08,ITEM_0304,P004342,8.0,555.08,,1,1,1
2025-09,ITEM_0304,P004342,8.0,300.58,,1,1,1
2025-11,ITEM_0304,P004342,8.0,390.48,,1,1,1
2021-02,ITEM_0305,P003229,1.0,3322.3,3322.3,1,1,1
2021-11,ITEM_0305,P003229,1.0,3518.05,3518.05,1,1,1
2022-07,ITEM_0306,P005533,6.0,3511.5,585.25,1,1,1
2025-05,ITEM_0308,304428,3.0,3497.97,,1,1,1
2022-03,ITEM_0309,P006461,1.0,3489.5,3489.5,1,1,1
2022-01,ITEM_0311,P005514,2.0,3447.5,1723.75,1,1,1
2025-03,ITEM_0312,303172,2.0,3446.88,,1,1,1
2025-02,ITEM_0313,P006601,6.0,3432.77,,1,1,1
2022-09,ITEM_0314,P005711,1.0,3078.9975,3078.9975,1,1,1
2023-05,ITEM_0314,P005711,40.0,115.114,2.87785,1,1,1
2023-07,ITEM_0314,P005711,1.0,3421.11,3421.11,1,1,1
2023-09,ITEM_0314,P005711,1.0,3421.11,3421.11,1,1,1
2023-09,ITEM_0315,P007860,2.0,3410.0,1550.0,1,1,1
2021-05,ITEM_0317,P004243,12.0,461.4,38.45,1,1,1
2021-06,ITEM_0317,P004243,19.0,678.3,35.7,2,2,1
2021-07,ITEM_0317,P004243,17.0,606.9,35.7,1,1,1
2021-10,ITEM_0317,P004243,24.0,932.4,38.85,1,1,1
2022-02,ITEM_0317,P004243,36.0,367.56,10.21,3,3,1
2022-08,ITEM_0317,P004243,12.0,128.04,10.67,3,3,1
2023-03,ITEM_0317,P004243,18.0,367.92,20.440000000000005,3,3,1
2023-04,ITEM_0317,P004243,24.0,1098.48,45.77,3,3,1
2023-09,ITEM_0317,P004243,132.0,6732.83,47.228030272727274,3,3,1
2025-05,ITEM_0317,P004243,28.0,721.96,,2,2,1
2025-06,ITEM_0317,P004243,16.0,519.11,,2,2,1
2025-07,ITEM_0317,P004243,6.0,53.63,,1,1,1
2025-09,ITEM_0317,P004243,16.0,1231.1399999999999,,3,3,1
2025-11,ITEM_0317,P004243,4.0,35.63,,1,1,1
2025-08,ITEM_0318,306192,48.0,6690.45,,2,1,1
2023-04,ITEM_0319,P005907,1.0,3300.0,3300.0,1,1,1
2023-01,ITEM_0320,P005652,1.0,3292.18,3292.18,1,1,1
2022-01,ITEM_0321,P004552,7.0,3290.0,470.0,1,1,1
2024-09,ITEM_0322,303223,8.0,3265.8,,1,1,1
2024-03,ITEM_0323,303202,3.0,3265.8,,1,1,1
2023-11,ITEM_0324,P008204,2.0,3232.68,1482.88,1,1,1
2023-01,ITEM_0325,P007193,1.0,3210.0,3210.0,1,1,1
2024-07,ITEM_0326,304587,300.0,3200.0,,1,1,1
2022-01,ITEM_0327,P002883,8.0,3184.0,398.0,1,1,1
2025-05,ITEM_0328,300688,2.0,3183.63,,1,1,1
2021-10,ITEM_0329,P001927,1.0,3179.55,3179.55,1,1,1
2024-04,ITEM_0330,900461,440.0,3179.88,,2,1,1
2024-08,ITEM_0330,900461,2640.0,6226.88,,2,1,1
2025-12,ITEM_0330,900461,11.0,209.5,,2,2,1
2023-04,ITEM_0331,P007376,1.0,3178.9,3178.9,1,1,1
2024-06,ITEM_0332,302525,4.0,3176.25,,1,1,1
2021-03,ITEM_0333,P005715,9.0,685.08,76.12,1,1,1
2022-08,ITEM_0333,P005715,2.0,127.25,63.6228,1,1,1
2022-09,ITEM_0333,P005715,1.0,168.225,168.225,1,1,1
2023-04,ITEM_0333,P005715,1.0,71.58,71.577,1,1,1
2023-05,ITEM_0333,P005715,60.0,77.914,1.298567,1,1,1
2023-09,ITEM_0333,P005715,2.0,373.83,186.915,1,1,1
2023-10,ITEM_0333,P005715,4.0,254.49,63.6228,1,1,1
2023-11,ITEM_0333,P005715,1.0,63.62,63.6228,1,1,1
2023-12,ITEM_0333,P005715,4.0,254.49,63.622852,1,1,1
2025-06,ITEM_0333,P005715,8.0,3170.0,,1,1,1
2022-04,ITEM_0335,P005505,4.0,3168.7,792.175,1,1,1
2023-03,ITEM_0338,P007277,24.0,3130.08,130.42,1,1,1
2023-05,ITEM_0338,P007277,24.0,3130.08,130.42,1,1,1
2022-04,ITEM_0339,P005510,2.0,3120.88,1560.44,1,1,1
2025-12,ITEM_0340,900084,1.0,3117.42,,1,1,1
2023-04,ITEM_0341,P007377,1.0,3112.35,3112.35,1,1,1
2021-09,ITEM_0344,P005272,1.0,3088.58,3088.58,1,1,1
2025-06,ITEM_0345,306309,4.0,3070.0,,1,1,1
2025-04,ITEM_0346,400046,4.0,3066.88,,1,1,1
2025-08,ITEM_0346,400046,7.0,250.0,,1,1,1
2025-11,ITEM_0346,400046,7.0,912.46,,1,1,1
2022-08,ITEM_0347,P003372,2.0,3058.668,1529.334,1,1,1
2021-01,ITEM_0348,P004584,1.0,3058.54,2507.0,1,1,1
2021-11,ITEM_0348,P004584,2.0,5026.24,2224.0,2,1,1
2022-02,ITEM_0350,P002383,3.0,1541.58,513.8615,1,1,1
2022-04,ITEM_0350,P002383,2.0,1027.72,513.86,1,1,1
2022-10,ITEM_0350,P002383,4.0,2441.6,610.4,1,1,1
2023-02,ITEM_0350,P002383,5.0,3052.0,610.4,1,1,1
2023-08,ITEM_0350,P002383,2.0,1216.4,608.199998,1,1,1
2023-09,ITEM_0350,P002383,4.0,238.52,59.63,1,1,1
2025-01,ITEM_0351,304883,1.0,3050.05,,1,1,1
2023-11,ITEM_0353,P008177,8.0,3042.15,348.87,1,1,1
2024-10,ITEM_0354,303142,1.0,3041.97,,1,1,1
2023-01,ITEM_0355,P005653,1.0,3040.0,3040.0,1,1,1
2023-11,ITEM_0356,P008176,4.0,3035.96,696.32,1,1,1
2022-06,ITEM_0357,P006915,2.0,3012.59,1434.565,1,1,1
2021-02,ITEM_0358,P005586,1.0,119.67,119.67,1,1,1
2022-02,ITEM_0358,P005586,1.0,126.29,126.29,1,1,1
2022-04,ITEM_0358,P005586,2.0,252.58,126.29,2,2,1
2022-05,ITEM_0358,P005586,5.0,3000.0,600.0,1,1,1
2022-03,ITEM_0359,P005457,1.0,867.82,867.82,1,1,1
2023-08,ITEM_0359,P005457,5.0,2999.75,599.95,1,1,1
2024-11,ITEM_0360,304341,6.0,2999.0,,1,1,1
2025-05,ITEM_0360,304341,24.0,34.14,,2,2,1
2021-03,ITEM_0361,P004426,3.0,2997.0,999.0,1,1,1
2023-02,ITEM_0361,P004426,10.0,382.13,38.213,1,1,1
2023-09,ITEM_0362,P000398,3.0,2994.87,998.29,1,1,1
2024-10,ITEM_0363,400049,5.0,1196.44,,1,1,1
2024-12,ITEM_0363,400049,3.0,4290.57,,2,2,1
2025-01,ITEM_0363,400049,4.0,2605.21,,3,2,1
2025-02,ITEM_0363,400049,2.0,1305.36,,2,2,1
2025-04,ITEM_0363,400049,1.0,652.77,,1,1,1
2025-05,ITEM_0363,400049,1.0,652.77,,1,1,1
2025-07,ITEM_0363,400049,2.0,1305.55,,1,1,1
2025-08,ITEM_0363,400049,4.0,2622.42,,3,2,1
2025-09,ITEM_0363,400049,4.0,2628.9599999999996,,3,3,1
2023-05,ITEM_0364,P005884,1.0,2985.8598,2764.685,1,1,1
2021-02,ITEM_0365,P005123,1.0,2980.36,2980.36,1,1,1
2021-11,ITEM_0368,P005880,2.0,2953.82,1307.0,1,1,1
