FechaCont,ProveedorAnonimo,ItemAnonimo,ItemCode,Quantity,PrecioUnitario,SubTotal,NaveAnonima,Tipo,ParteTecnica,CostoCalculado,ClasificacionDiferenciaMonetaria,EsItemElegibleIndividual
2023-02-02,PROV_019,ITEM_0000,PS00006,1.0,14570.0,14570.0,NAVE_007,BUQUE,SERVICIOS DE MANTENIMIENTO,14570.0,Coincidencia exacta,True
2021-09-06,PROV_044,ITEM_0058,P000346,6.0,2395.0,14370.0,NAVE_011,BUQUE,FERRETERIA,14370.0,Coincidencia exacta,True
2023-08-15,PROV_063,ITEM_0000,PS00006,1.0,14080.0,14080.0,NAVE_007,BUQUE,SERVICIOS DE MANTENIMIENTO,14080.0,Coincidencia exacta,True
2023-04-11,PROV_064,ITEM_0059,P007360,1.0,14051.0,14051.0,NAVE_005,REMOLCADOR,REPUESTOS MECANICOS,14051.0,Coincidencia exacta,True
2023-08-16,PROV_030,ITEM_0000,PS00006,1.0,14000.0,14000.0,NAVE_007,BUQUE,SERVICIOS DE MANTENIMIENTO,14000.0,Coincidencia exacta,True
2025-06-01,PROV_006,ITEM_0000,PS00006,1.0,,14000.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2021-09-30,PROV_017,ITEM_0060,P005263,4.0,3475.0,13900.0,NAVE_007,BUQUE,REPUESTOS MECANICOS,13900.0,Coincidencia exacta,False
2021-10-05,PROV_046,ITEM_0039,P005282,3.0,4615.0,13845.0,NAVE_007,BUQUE,FERRETERIA,13845.0,Coincidencia exacta,True
2022-02-08,PROV_009,ITEM_0000,PS00006,1.0,13819.78,13819.78,NAVE_006,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,13819.78,Coincidencia exacta,True
2021-01-04,PROV_065,ITEM_0061,P005458,2.0,6900.0,13800.0,NAVE_009,REMOLCADOR,REPUESTOS MECANICOS,13800.0,Coincidencia exacta,True
2021-08-23,PROV_017,ITEM_0047,P004908,2.0,6900.0,13800.0,NAVE_001,BUQUE,REPUESTOS MECANICOS,13800.0,Coincidencia exacta,True
2022-06-21,PROV_065,ITEM_0061,P005458,2.0,6900.0,13800.0,NAVE_009,REMOLCADOR,REPUESTOS MECANICOS,13800.0,Coincidencia exacta,True
2021-07-22,PROV_065,ITEM_0062,P003602,1.0,13500.0,13500.0,NAVE_008,BUQUE,REPUESTOS MECANICOS,13500.0,Coincidencia exacta,True
2025-08-01,PROV_012,ITEM_0063,306222,6.0,,13446.8,NAVE_001,BUQUE,REPUESTOS MECANICOS,,No evaluable,True
2024-07-24,PROV_048,ITEM_0000,PS00006,1.0,,13430.0,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2022-08-30,PROV_003,ITEM_0000,PS00006,1.0,13341.49,13341.49,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,13341.49,Coincidencia exacta,True
2025-02-01,PROV_012,ITEM_0064,304763,2.0,,13320.27,NAVE_002,BUQUE,REPUESTOS ELECTRICOS,,No evaluable,True
2025-03-01,PROV_012,ITEM_0064,304763,2.0,,13320.27,NAVE_012,BUQUE,REPUESTOS ELECTRICOS,,No evaluable,True
2025-07-01,PROV_054,ITEM_0065,400074,8.0,,13250.0,NAVE_009,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2022-10-19,PROV_066,ITEM_0000,PS00006,1.0,13200.0,13200.0,NAVE_007,BUQUE,SERVICIOS DE MANTENIMIENTO,13200.0,Coincidencia exacta,True
2023-05-18,PROV_067,ITEM_0000,PS00006,1.0,13200.0,13200.0,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,13200.0,Coincidencia exacta,True
2023-09-16,PROV_068,ITEM_0009,PS00012,1.0,13179.829992,13179.83,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,13179.829992,Coincidencia exacta,True
2021-08-23,PROV_017,ITEM_0012,P004909,1.0,13150.0,13150.0,NAVE_001,BUQUE,REPUESTOS MECANICOS,13150.0,Coincidencia exacta,True
2025-06-01,PROV_006,ITEM_0000,PS00006,1.0,,13140.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2022-02-08,PROV_009,ITEM_0000,PS00006,1.0,13075.96,13075.96,NAVE_006,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,13075.96,Coincidencia exacta,True
2022-04-14,PROV_069,ITEM_0066,P005545,4000.0,3.25,13000.0,NAVE_001,BUQUE,FERRETERIA,13000.0,Coincidencia exacta,False
2022-09-19,PROV_069,ITEM_0066,P005545,4000.0,3.25,13000.0,NAVE_001,BUQUE,FERRETERIA,13000.0,Coincidencia exacta,False
2025-08-01,PROV_012,ITEM_0067,305579,7.0,,12991.84,NAVE_008,BUQUE,REPUESTOS MECANICOS,,No evaluable,True
2025-06-01,PROV_054,ITEM_0000,PS00006,1.0,,12876.42,NAVE_009,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2023-07-04,PROV_059,ITEM_0000,PS00006,1.0,12800.16,12800.16,NAVE_006,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,12800.16,Coincidencia exacta,True
2025-05-01,PROV_016,ITEM_0000,PS00006,1.0,,12660.0,NAVE_012,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2023-07-03,PROV_070,ITEM_0068,PS00008,1.0,12600.0,12600.0,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,12600.0,Coincidencia exacta,True
2023-02-16,PROV_059,ITEM_0000,PS00006,1.0,12500.0,12500.0,NAVE_006,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,12500.0,Coincidencia exacta,True
2025-07-01,PROV_071,ITEM_0000,PS00006,1.0,,12450.0,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2022-11-22,PROV_061,ITEM_0000,PS00006,1.0,12420.0,12420.0,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,12420.0,Coincidencia exacta,True
2021-02-22,PROV_044,ITEM_0069,P001930,6.0,2054.0525,12324.315,NAVE_002,BUQUE,REPUESTOS MECANICOS,12324.314999999999,Coincidencia exacta,True
2021-12-13,PROV_023,ITEM_0000,PS00006,1.0,12316.5,12316.5,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,12316.5,Coincidencia exacta,True
2023-09-13,PROV_068,ITEM_0009,PS00012,1.0,12260.49,12260.49,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,12260.49,Coincidencia exacta,True
2021-01-04,PROV_065,ITEM_0070,P005460,2.0,6100.0,12200.0,NAVE_009,REMOLCADOR,REPUESTOS MECANICOS,12200.0,Coincidencia exacta,True
2022-05-05,PROV_072,ITEM_0000,PS00006,1.0,12200.0,12200.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,12200.0,Coincidencia exacta,True
2023-03-13,PROV_072,ITEM_0000,PS00006,1.0,12200.0,12200.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,12200.0,Coincidencia exacta,True
2023-08-22,PROV_073,ITEM_0000,PS00006,1.0,12197.22,12197.22,NAVE_007,BUQUE,SERVICIOS DE MANTENIMIENTO,12197.22,Coincidencia exacta,True
2024-01-16,PROV_074,ITEM_0071,303199,6.0,,12165.06,NAVE_011,BUQUE,REPUESTOS ELECTRICOS,,No evaluable,True
2024-05-15,PROV_008,ITEM_0000,PS00006,1.0,,12158.75,NAVE_005,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2023-06-16,PROV_075,ITEM_0000,PS00006,1.0,12150.0,12150.0,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,12150.0,Coincidencia exacta,True
2021-09-07,PROV_009,ITEM_0000,PS00006,1.0,12116.71,12116.71,NAVE_004,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,12116.71,Coincidencia exacta,True
2023-05-03,PROV_022,ITEM_0072,P005961,2.0,6032.5,12065.0,NAVE_007,BUQUE,FERRETERIA,12065.0,Coincidencia exacta,False
2021-03-19,PROV_009,ITEM_0000,PS00006,1.0,12056.52,12056.52,NAVE_004,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,12056.52,Coincidencia exacta,True
2023-05-02,PROV_029,ITEM_0002,PS00009,1.0,12031.0,12031.0,NAVE_004,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,12031.0,Coincidencia exacta,True
2024-09-19,PROV_076,ITEM_0000,PS00006,1.0,,11912.0,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2025-07-01,PROV_071,ITEM_0000,PS00006,1.0,,11903.62,NAVE_012,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2022-07-22,PROV_009,ITEM_0009,PS00012,1.0,11895.77,11895.77,NAVE_009,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,11895.77,Coincidencia exacta,True
2022-05-03,PROV_061,ITEM_0000,PS00006,1.0,11800.0,11800.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,11800.0,Coincidencia exacta,True
2022-03-16,PROV_004,ITEM_0073,P006436,2.0,5162.44444,11770.37,NAVE_013,REMOLCADOR,REPUESTOS MECANICOS,10324.88888,Diferencia material,False
2024-09-27,PROV_050,ITEM_0000,PS00006,1.0,,11700.0,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2025-09-01,PROV_054,ITEM_0074,P004652,7.0,,11589.0,NAVE_014,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2024-07-17,PROV_054,ITEM_0000,PS00006,1.0,,11589.0,NAVE_010,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2024-06-03,PROV_054,ITEM_0000,PS00006,1.0,,11589.0,NAVE_013,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2023-05-11,PROV_077,ITEM_0000,PS00006,1.0,11500.0,11500.0,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,11500.0,Coincidencia exacta,True
2023-04-22,PROV_065,ITEM_0075,P005906,1.0,11400.0,11400.0,NAVE_007,BUQUE,REPUESTOS MECANICOS,11400.0,Coincidencia exacta,True
2023-11-23,PROV_059,ITEM_0000,PS00006,1.0,11389.23,11389.23,NAVE_010,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,11389.23,Coincidencia exacta,True
2022-11-01,PROV_052,ITEM_0076,P003809,6.0,1870.59,11223.54,NAVE_011,BUQUE,REPUESTOS MECANICOS,11223.539999999999,Coincidencia exacta,True
2024-06-10,PROV_008,ITEM_0077,304444,10.0,,11211.74,NAVE_010,REMOLCADORES,REPUESTOS MECANICOS,,No evaluable,True
2024-02-19,PROV_042,ITEM_0000,PS00006,1.0,,11164.0,NAVE_004,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2024-06-24,PROV_012,ITEM_0078,302541,4.0,,11116.87,NAVE_002,BUQUE,REPUESTOS ELECTRICOS,,No evaluable,True
2022-07-22,PROV_022,ITEM_0079,P005527,4.0,2778.71,11114.84,NAVE_007,BUQUE,REPUESTOS MECANICOS,11114.84,Coincidencia exacta,False
2023-09-19,PROV_004,ITEM_0001,P008018,1.0,10000.0,11100.0,NAVE_003,REMOLCADOR,REPUESTOS MECANICOS,10000.0,Diferencia material,True
2023-06-02,PROV_019,ITEM_0049,PS00013,1.0,11091.26,11091.26,NAVE_007,BUQUE,SERVICIOS DE MANTENIMIENTO,11091.26,Coincidencia exacta,True
2022-09-20,PROV_022,ITEM_0080,P005724,2.0,5503.3675,11006.735,NAVE_007,BUQUE,FERRETERIA,11006.735,Coincidencia exacta,False
2024-08-07,PROV_078,ITEM_0000,PS00006,1.0,,11000.0,NAVE_006,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2023-07-06,PROV_004,ITEM_0081,P007263,2.0,5227.0,10976.7,NAVE_010,REMOLCADOR,FERRETERIA,10454.0,Diferencia menor,True
2025-04-01,PROV_013,ITEM_0000,PS00006,1.0,,10857.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2024-05-15,PROV_008,ITEM_0000,PS00006,1.0,,10827.5,NAVE_005,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2023-12-08,PROV_005,ITEM_0000,PS00006,1.0,10000.0,10800.0,NAVE_005,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,10000.0,Diferencia material,True
2024-08-15,PROV_050,ITEM_0000,PS00006,1.0,,10766.42,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2021-03-09,PROV_055,ITEM_0082,P002507,6.0,1772.5,10635.0,NAVE_011,BUQUE,REPUESTOS MECANICOS,10635.0,Coincidencia exacta,True
2023-11-01,PROV_029,ITEM_0002,PS00009,1.0,10567.5,10567.5,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,10567.5,Coincidencia exacta,True
2025-07-01,PROV_043,ITEM_0000,PS00006,1.0,,10550.0,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2025-05-01,PROV_071,ITEM_0000,PS00006,1.0,,10500.09,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2025-04-01,PROV_006,ITEM_0000,PS00006,1.0,,10500.0,NAVE_012,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2023-12-15,PROV_009,ITEM_0000,PS00006,1.0,10437.94,10437.94,NAVE_004,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,10437.94,Coincidencia exacta,True
2022-10-03,PROV_079,ITEM_0083,P002382,17.0,610.4,10376.8,NAVE_007,BUQUE,ACEITE,10376.8,Coincidencia exacta,True
2021-04-20,PROV_073,ITEM_0000,PS00006,1.0,10201.5,10201.5,NAVE_011,BUQUE,SERVICIOS DE MANTENIMIENTO,10201.5,Coincidencia exacta,True
2023-10-13,PROV_068,ITEM_0049,PS00013,1.0,10143.71,10143.71,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,10143.71,Coincidencia exacta,True
2025-05-01,PROV_080,ITEM_0000,PS00006,1.0,,10000.0,NAVE_012,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2025-07-01,PROV_081,ITEM_0084,306777,1.0,,10000.0,NAVE_008,BUQUE,REPUESTOS MECANICOS,,No evaluable,True
2025-08-01,PROV_043,ITEM_0000,PS00006,1.0,,10000.0,NAVE_012,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2024-07-04,PROV_071,ITEM_0000,PS00006,1.0,,10000.0,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2024-07-09,PROV_082,ITEM_0085,304570,54.0,,9985.68,NAVE_002,BUQUE,REPUESTOS ELECTRICOS,,No evaluable,True
2021-04-01,PROV_035,ITEM_0000,PS00006,1.0,9956.0,9956.0,NAVE_011,BUQUE,SERVICIOS DE MANTENIMIENTO,9956.0,Coincidencia exacta,True
2023-03-07,PROV_065,ITEM_0086,P005905,1.0,9900.0,9900.0,NAVE_001,BUQUE,REPUESTOS MECANICOS,9900.0,Coincidencia exacta,True
2024-05-29,PROV_012,ITEM_0087,303242,1.0,,9879.16,NAVE_008,BUQUE,REPUESTOS MECANICOS,,No evaluable,True
2023-06-23,PROV_083,ITEM_0000,PS00006,1.0,9850.0,9850.0,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,9850.0,Coincidencia exacta,True
2024-07-30,PROV_002,ITEM_0000,PS00006,1.0,,9800.0,NAVE_011,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2024-01-17,PROV_006,ITEM_0000,PS00006,1.0,,9800.0,NAVE_004,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2022-11-10,PROV_061,ITEM_0000,PS00006,1.0,9750.0,9750.0,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,9750.0,Coincidencia exacta,True
2022-01-04,PROV_065,ITEM_0088,P002875,2.0,4850.0,9700.0,NAVE_001,BUQUE,REPUESTOS MECANICOS,9700.0,Coincidencia exacta,True
2022-05-04,PROV_073,ITEM_0000,PS00006,1.0,9700.0,9700.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,9700.0,Coincidencia exacta,True
2023-11-20,PROV_010,ITEM_0002,PS00009,1.0,9620.0,9620.0,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,9620.0,Coincidencia exacta,True
2023-03-15,PROV_034,ITEM_0089,P007292,12.0,800.85,9610.2,NAVE_010,REMOLCADOR,FERRETERIA,9610.2,Coincidencia exacta,True
2023-05-09,PROV_034,ITEM_0089,P007292,12.0,800.85,9610.2,NAVE_010,REMOLCADOR,FERRETERIA,9610.2,Coincidencia exacta,True
2022-11-01,PROV_052,ITEM_0090,P006691,6.0,1600.0,9600.0,NAVE_011,BUQUE,REPUESTOS MECANICOS,9600.0,Coincidencia exacta,True
2022-11-02,PROV_029,ITEM_0002,PS00009,1.0,9570.0,9570.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,9570.0,Coincidencia exacta,True
2022-12-13,PROV_084,ITEM_0000,PS00006,1.0,9545.0,9545.0,NAVE_007,BUQUE,SERVICIOS DE MANTENIMIENTO,9545.0,Coincidencia exacta,True
2022-05-09,PROV_085,ITEM_0091,P001238,9.0,1058.2,9523.8,NAVE_011,BUQUE,FERRETERIA,9523.800000000001,Coincidencia exacta,False
2021-04-22,PROV_061,ITEM_0000,PS00006,1.0,9500.0,9500.0,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,9500.0,Coincidencia exacta,True
2023-08-15,PROV_061,ITEM_0000,PS00006,1.0,9500.0,9500.0,NAVE_007,BUQUE,SERVICIOS DE MANTENIMIENTO,9500.0,Coincidencia exacta,True
2024-10-22,PROV_086,ITEM_0000,PS00006,1.0,,9500.0,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2025-06-01,PROV_009,ITEM_0000,PS00006,1.0,,9465.45,NAVE_009,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2025-07-01,PROV_009,ITEM_0000,PS00006,1.0,,9465.45,NAVE_009,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2023-07-12,PROV_024,ITEM_0092,P003977,12.0,788.12,9457.44,NAVE_006,REMOLCADOR,ACEITE,9457.44,Coincidencia exacta,True
2025-02-01,PROV_006,ITEM_0000,PS00006,1.0,,9410.0,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2022-03-14,PROV_065,ITEM_0093,P005335,2.0,4700.0,9400.0,NAVE_001,BUQUE,REPUESTOS MECANICOS,9400.0,Coincidencia exacta,True
2023-04-03,PROV_051,ITEM_0094,P007378,1.0,9338.34,9338.34,NAVE_011,BUQUE,REPUESTOS MECANICOS,9338.34,Coincidencia exacta,True
2022-05-19,PROV_066,ITEM_0000,PS00006,1.0,9300.0,9300.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,9300.0,Coincidencia exacta,True
2025-06-01,PROV_006,ITEM_0000,PS00006,1.0,,9300.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2021-06-26,PROV_022,ITEM_0095,P004424,2.0,4647.787142,9295.574284,NAVE_002,BUQUE,REPUESTOS MECANICOS,9295.574284,Coincidencia exacta,True
2024-06-10,PROV_087,ITEM_0000,PS00006,1.0,,9282.6,NAVE_011,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2021-04-26,PROV_021,ITEM_0000,PS00006,1.0,7750.0,9222.5,NAVE_009,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,7750.0,Diferencia material,True
2022-01-04,PROV_065,ITEM_0096,P005334,2.0,4600.0,9200.0,NAVE_001,BUQUE,REPUESTOS MECANICOS,9200.0,Coincidencia exacta,True
2022-05-20,PROV_072,ITEM_0000,PS00006,1.0,9200.0,9200.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,9200.0,Coincidencia exacta,True
2022-07-19,PROV_088,ITEM_0000,PS00006,1.0,9200.0,9200.0,NAVE_009,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,9200.0,Coincidencia exacta,True
2023-05-04,PROV_089,ITEM_0097,P005300,48.0,190.0,9120.0,NAVE_008,BUQUE,REPUESTOS MECANICOS,9120.0,Coincidencia exacta,True
2021-06-17,PROV_057,ITEM_0000,PS00006,1.0,9100.0,9100.0,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,9100.0,Coincidencia exacta,True
2022-01-13,PROV_044,ITEM_0098,P005338,4.0,2252.0,9008.0,NAVE_001,BUQUE,FERRETERIA,9008.0,Coincidencia exacta,True
2023-08-15,PROV_090,ITEM_0000,PS00006,1.0,9002.4,9002.4,NAVE_007,BUQUE,SERVICIOS DE MANTENIMIENTO,9002.4,Coincidencia exacta,True
2022-11-01,PROV_091,ITEM_0000,PS00006,1.0,9000.0,9000.0,NAVE_011,BUQUE,SERVICIOS DE MANTENIMIENTO,9000.0,Coincidencia exacta,True
2025-08-01,PROV_043,ITEM_0000,PS00006,1.0,,9000.0,NAVE_012,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2024-11-22,PROV_092,ITEM_0000,PS00006,1.0,,9000.0,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2025-04-01,PROV_093,ITEM_0000,PS00006,1.0,,8977.5,NAVE_012,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2024-01-16,PROV_094,ITEM_0000,PS00006,1.0,,8959.35,NAVE_004,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2025-06-01,PROV_095,ITEM_0000,PS00006,1.0,,8958.6,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2025-06-01,PROV_096,ITEM_0000,PS00006,1.0,,8958.6,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2021-05-18,PROV_061,ITEM_0000,PS00006,1.0,8950.0,8950.0,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,8950.0,Coincidencia exacta,True
2022-08-09,PROV_075,ITEM_0000,PS00006,1.0,8900.0,8900.0,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,8900.0,Coincidencia exacta,True
2022-11-01,PROV_084,ITEM_0000,PS00006,1.0,8881.25,8881.25,NAVE_007,BUQUE,SERVICIOS DE MANTENIMIENTO,8881.25,Coincidencia exacta,True
2021-05-19,PROV_035,ITEM_0000,PS00006,1.0,8870.0,8870.0,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,8870.0,Coincidencia exacta,True
2025-07-01,PROV_085,ITEM_0099,304284,20.0,,8802.76,NAVE_012,BUQUE,FERRETERIA,,No evaluable,True
2023-09-19,PROV_097,ITEM_0100,P006349,4.0,2184.0,8736.0,NAVE_007,BUQUE,REPUESTOS MECANICOS,8736.0,Coincidencia exacta,True
2024-05-29,PROV_012,ITEM_0101,302842,1.0,,8725.38,NAVE_008,BUQUE,REPUESTOS MECANICOS,,No evaluable,True
2024-04-25,PROV_008,ITEM_0000,PS00006,1.0,,8721.78,NAVE_010,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2024-04-01,PROV_098,ITEM_0102,400101,110.0,,8686.59,NAVE_005,REMOLCADORES,ACEITE,,No evaluable,True
2024-08-20,PROV_016,ITEM_0000,PS00006,1.0,,8637.0,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2023-12-06,PROV_099,ITEM_0049,PS00013,1.0,8624.0,8624.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,8624.0,Coincidencia exacta,True
2023-06-16,PROV_083,ITEM_0000,PS00006,1.0,8600.0,8600.0,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,8600.0,Coincidencia exacta,True
2023-09-27,PROV_037,ITEM_0000,PS00006,1.0,8600.0,8600.0,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,8600.0,Coincidencia exacta,True
2025-05-01,PROV_012,ITEM_0103,305532,2.0,,8580.0,NAVE_009,REMOLCADOR,REPUESTOS MECANICOS,,No evaluable,True
2025-04-01,PROV_019,ITEM_0000,PS00006,1.0,,8540.15,NAVE_007,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2025-06-01,PROV_006,ITEM_0000,PS00006,1.0,,8532.0,NAVE_001,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2022-10-28,PROV_100,ITEM_0104,P005779,16.0,532.33,8517.28,NAVE_007,BUQUE,REPUESTOS MECANICOS,8517.28,Coincidencia exacta,False
2024-06-27,PROV_040,ITEM_0000,PS00006,1.0,,8505.0,NAVE_011,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2024-11-11,PROV_006,ITEM_0000,PS00006,1.0,,8500.0,NAVE_007,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2024-08-08,PROV_002,ITEM_0000,PS00006,1.0,,8500.0,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2021-07-06,PROV_101,ITEM_0105,P003936,20.0,424.3459,8486.918,NAVE_002,BUQUE,ACEITE,8486.918,Coincidencia exacta,True
2024-10-08,PROV_032,ITEM_0000,PS00006,1.0,,8469.78,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2024-04-09,PROV_102,ITEM_0102,400101,110.0,,8462.3,NAVE_005,REMOLCADORES,ACEITE,,No evaluable,True
2021-06-14,PROV_083,ITEM_0000,PS00006,1.0,8455.0,8455.0,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,8455.0,Coincidencia exacta,True
2022-06-09,PROV_004,ITEM_0106,P004819,3.0,2535.0,8441.55,NAVE_004,REMOLCADOR,REPUESTOS MECANICOS,7605.0,Diferencia material,True
2023-06-05,PROV_051,ITEM_0000,PS00006,1.0,8419.8,8419.8,NAVE_011,BUQUE,SERVICIOS DE MANTENIMIENTO,8419.8,Coincidencia exacta,True
2025-05-01,PROV_045,ITEM_0000,PS00006,1.0,,8407.5,NAVE_011,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2024-05-29,PROV_012,ITEM_0107,303241,1.0,,8398.53,NAVE_008,BUQUE,REPUESTOS MECANICOS,,No evaluable,True
2023-06-26,PROV_004,ITEM_0108,P007707,8.0,952.1425,8378.85,NAVE_005,REMOLCADOR,REPUESTOS MECANICOS,7617.14,Diferencia material,True
2024-02-22,PROV_103,ITEM_0000,PS00006,1.0,,8368.51,NAVE_004,REMOLCADORES,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2024-08-08,PROV_018,ITEM_0000,PS00006,1.0,,8336.0,NAVE_002,BUQUE,SERVICIOS DE MANTENIMIENTO,,No evaluable,True
2021-08-06,PROV_104,ITEM_0009,PS00012,1.0,8320.0,8320.0,NAVE_009,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,8320.0,Coincidencia exacta,True
2021-07-13,PROV_104,ITEM_0049,PS00013,1.0,8312.8,8312.8,NAVE_008,BUQUE,SERVICIOS DE MANTENIMIENTO,8312.8,Coincidencia exacta,True
2023-11-08,PROV_084,ITEM_0000,PS00006,1.0,8284.1,8284.1,NAVE_007,BUQUE,SERVICIOS DE MANTENIMIENTO,8284.1,Coincidencia exacta,True
